timestamp_b,waktu,bus,v_berfore_b,v_after_b,i_before_b,i_after_b,v_dt_b,timestamp_m,v_berfore_m,v_after_m,i_before_m,i_after_m,v_dt_m,delta_i_m,delta_i_b,abs_delta_i_m,abs_delta_i_b,drift_v_dt,abs_drift_v_dt,pct_i_inj_m,pct_v_dt_vs_b
2026-05-12 23:47:54,66,3,1.025,1.025,443.275862,443.275862,1.039123,2026-05-12 23:27:39,1.014,1.014,413.931034,1539.172414,0.998035,1125.24138,0.0,1125.24138,0.0,-0.04108800000000001,0.04108800000000001,271.84271892055636,3.9541036008690957
2026-05-12 23:47:54,66,4,0.975,0.975,127.275862,127.275862,1.038404,2026-05-12 23:27:39,1.044,1.044,168.275862,1675.103448,0.976886,1506.827586,0.0,1506.827586,0.0,-0.06151800000000007,0.06151800000000007,895.4508145948419,5.924283799056747
2026-05-12 23:47:54,66,5,0.951,0.951,342.068966,342.068966,1.039862,2026-05-12 23:27:39,0.952,0.952,163.0,1653.931034,0.977696,1490.931034,0.0,1490.931034,0.0,-0.062166000000000055,0.062166000000000055,914.6816103393766,5.9782932677814085
2026-05-12 23:47:58,67,1,1.049,1.049,230.655172,230.655172,1.045536,2026-05-12 23:27:43,1.049,1.049,230.655172,230.655172,1.012562,0.0,0.0,0.0,0.0,-0.03297400000000006,0.03297400000000006,0.0,3.1537890582880137
2026-05-12 23:47:58,67,2,1.014,1.014,425.724138,425.724138,1.045981,2026-05-12 23:27:43,1.014,1.014,425.724138,425.724138,0.995573,0.0,0.0,0.0,0.0,-0.05040800000000001,0.05040800000000001,0.0,4.819207992478632
2026-05-12 23:47:58,67,3,1.014,1.014,413.931034,413.931034,1.039264,2026-05-12 23:27:43,1.014,1.014,413.931034,413.931034,0.970397,0.0,0.0,0.0,0.0,-0.06886700000000001,0.06886700000000001,0.0,6.626516451424743
2026-05-12 23:47:58,67,4,1.044,1.044,168.275862,168.275862,1.03902,2026-05-12 23:27:43,1.044,1.044,168.275862,168.275862,0.919882,0.0,0.0,0.0,0.0,-0.11913800000000008,0.11913800000000008,0.0,11.466381771798064
2026-05-12 23:47:58,67,5,0.952,0.952,163.0,163.0,1.040319,2026-05-12 23:27:43,0.952,0.952,163.0,163.0,0.931711,0.0,0.0,0.0,0.0,-0.10860800000000004,0.10860800000000004,0.0,10.439874682246627
2026-05-12 23:48:02,68,1,0.962,0.962,397.758621,397.758621,1.045291,2026-05-12 23:27:47,0.962,0.962,397.758621,397.758621,1.026383,0.0,0.0,0.0,0.0,-0.018907999999999925,0.018907999999999925,0.0,1.8088742734713281
2026-05-12 23:48:02,68,2,1.006,1.006,182.896552,182.896552,1.04531,2026-05-12 23:27:47,1.006,1.006,182.896552,1596.896552,1.022078,1414.0,0.0,1414.0,0.0,-0.02323199999999992,0.02323199999999992,773.1146250744266,2.2224985868091696
2026-05-12 23:48:02,68,3,1.018,1.018,417.482759,417.482759,1.039498,2026-05-12 23:27:47,1.018,1.018,417.482759,1612.655172,1.012895,1195.172413,0.0,1195.172413,0.0,-0.026602999999999932,0.026602999999999932,286.2806629428243,2.559216080685847
2026-05-12 23:48:02,68,4,0.966,0.966,367.689655,367.689655,1.039928,2026-05-12 23:27:47,0.966,0.966,367.689655,1646.275862,0.999435,1278.5862069999998,0.0,1278.5862069999998,0.0,-0.040493,0.040493,347.7351582063543,3.893827261220174
2026-05-12 23:48:02,68,5,1.024,1.024,135.137931,135.137931,1.041295,2026-05-12 23:27:47,1.024,1.024,135.137931,1589.62069,1.000072,1454.482759,0.0,1454.482759,0.0,-0.04122300000000001,0.04122300000000001,1076.2949657983518,3.95882050335513
2026-05-12 23:48:06,69,1,1.031,1.031,497.034483,497.034483,1.044161,2026-05-12 23:27:51,1.031,1.031,497.034483,1597.413793,1.028411,1100.3793099999998,0.0,1100.3793099999998,0.0,-0.01574999999999993,0.01574999999999993,221.3889268093519,1.508388072808317
2026-05-12 23:48:06,69,2,0.96,0.96,103.413793,103.413793,1.045925,2026-05-12 23:27:51,0.96,0.96,103.413793,103.413793,1.009527,0.0,0.0,0.0,0.0,-0.03639799999999993,0.03639799999999993,0.0,3.479981830934351
2026-05-12 23:48:06,69,3,0.981,0.981,393.758621,393.758621,1.039623,2026-05-12 23:27:51,0.981,0.981,393.758621,1657.758621,0.992645,1264.0,0.0,1264.0,0.0,-0.046977999999999964,0.046977999999999964,321.0088438393611,4.518753428388217
2026-05-12 23:48:06,69,4,1.045,1.045,251.241379,251.241379,1.039484,2026-05-12 23:27:51,1.045,1.045,251.241379,1576.482759,0.955939,1325.24138,0.0,1325.24138,0.0,-0.08354500000000009,0.08354500000000009,527.4773526558404,8.037160737407065
2026-05-12 23:48:06,69,5,1.02,1.02,118.965517,118.965517,1.041109,2026-05-12 23:27:51,1.02,1.02,118.965517,118.965517,0.965542,0.0,0.0,0.0,0.0,-0.07556700000000005,0.07556700000000005,0.0,7.258317806052666
2026-05-12 23:48:10,70,1,1.018,1.018,357.482759,357.482759,1.04252,2026-05-12 23:27:55,1.018,1.018,357.482759,1668.655172,1.022186,1311.172413,0.0,1311.172413,0.0,-0.020333999999999852,0.020333999999999852,366.77920160401584,1.9504661762359659
2026-05-12 23:48:10,70,2,0.96,0.96,446.0,446.0,1.046893,2026-05-12 23:27:55,0.96,0.96,446.0,446.0,1.018791,0.0,0.0,0.0,0.0,-0.02810200000000007,0.02810200000000007,0.0,2.6843239923427538
2026-05-12 23:48:10,70,3,1.035,1.035,340.551724,340.551724,1.040224,2026-05-12 23:27:55,1.035,1.035,340.551724,340.551724,1.001508,0.0,0.0,0.0,0.0,-0.03871599999999997,0.03871599999999997,0.0,3.721890666123937
2026-05-12 23:48:10,70,4,0.962,0.962,541.862069,541.862069,1.039895,2026-05-12 23:27:55,0.962,0.962,541.862069,541.862069,0.982376,0.0,0.0,0.0,0.0,-0.05751899999999999,0.05751899999999999,0.0,5.531231513247748
2026-05-12 23:48:10,70,5,1.028,1.028,234.344828,234.344828,1.041601,2026-05-12 23:27:55,1.028,1.028,234.344828,234.344828,0.984489,0.0,0.0,0.0,0.0,-0.05711200000000005,0.05711200000000005,0.0,5.483097649212037
2026-05-12 23:48:14,71,1,1.018,1.018,357.482759,357.482759,1.042354,2026-05-12 23:27:59,0.992,0.992,253.068966,253.068966,1.017335,0.0,0.0,0.0,0.0,-0.025018999999999902,0.025018999999999902,0.0,2.4002402231868922
2026-05-12 23:48:14,71,2,0.96,0.96,446.0,446.0,1.045668,2026-05-12 23:27:59,1.0,1.0,238.206897,238.206897,1.025607,0.0,0.0,0.0,0.0,-0.020061000000000107,0.020061000000000107,0.0,1.9184865541276235
2026-05-12 23:48:14,71,3,1.035,1.035,340.551724,340.551724,1.039689,2026-05-12 23:27:59,1.034,1.034,435.0,435.0,1.013029,0.0,0.0,0.0,0.0,-0.026660000000000128,0.026660000000000128,0.0,2.564228338893442
2026-05-12 23:48:14,71,4,0.962,0.962,541.862069,541.862069,1.038505,2026-05-12 23:27:59,0.96,0.96,532.172414,532.172414,0.987433,0.0,0.0,0.0,0.0,-0.051072000000000006,0.051072000000000006,0.0,4.917838619055432
2026-05-12 23:48:14,71,5,1.028,1.028,234.344828,234.344828,1.040422,2026-05-12 23:27:59,1.012,1.012,446.965517,446.965517,0.995679,0.0,0.0,0.0,0.0,-0.04474299999999998,0.04474299999999998,0.0,4.300466537327672
2026-05-12 23:48:18,72,1,0.992,0.992,253.068966,253.068966,1.042241,2026-05-12 23:28:03,1.02,1.02,274.137931,1623.517241,1.027844,1349.37931,0.0,1349.37931,0.0,-0.014396999999999993,0.014396999999999993,492.22641323492593,1.3813503773298583
2026-05-12 23:48:18,72,2,1.0,1.0,238.206897,238.206897,1.044838,2026-05-12 23:28:03,1.022,1.022,501.517241,1646.206897,1.035111,1144.689656,0.0,1144.689656,0.0,-0.009727000000000041,0.009727000000000041,228.2453244149879,0.9309577169561658
2026-05-12 23:48:18,72,3,1.034,1.034,435.0,435.0,1.039283,2026-05-12 23:28:03,0.977,0.977,454.448276,454.448276,1.026278,0.0,0.0,0.0,0.0,-0.013004999999999933,0.013004999999999933,0.0,1.2513434730950568
2026-05-12 23:48:18,72,4,0.96,0.96,532.172414,532.172414,1.037524,2026-05-12 23:28:03,1.002,1.002,299.827586,1646.862069,1.016542,1347.034483,0.0,1347.034483,0.0,-0.020981999999999834,0.020981999999999834,449.26969411924057,2.0223146625790522
2026-05-12 23:48:18,72,5,1.012,1.012,446.965517,446.965517,1.039582,2026-05-12 23:28:03,0.993,0.993,412.655172,1573.793103,1.017887,1161.137931,0.0,1161.137931,0.0,-0.02169500000000002,0.02169500000000002,281.38213379430965,2.0868964621483492
2026-05-12 23:48:22,73,1,1.02,1.02,274.137931,274.137931,1.043006,2026-05-12 23:28:07,1.02,1.02,274.137931,1564.827586,1.018842,1290.6896550000001,0.0,1290.6896550000001,0.0,-0.024164000000000074,0.024164000000000074,470.8176083417746,2.3167651937603826
2026-05-12 23:48:22,73,2,1.022,1.022,501.517241,501.517241,1.044936,2026-05-12 23:28:07,1.022,1.022,501.517241,1560.172414,1.020247,1058.6551729999999,0.0,1058.6551729999999,0.0,-0.024689000000000183,0.024689000000000183,211.09048390404092,2.362728432781806
2026-05-12 23:48:22,73,3,0.977,0.977,454.448276,454.448276,1.038446,2026-05-12 23:28:07,0.977,0.977,454.448276,454.448276,1.008984,0.0,0.0,0.0,0.0,-0.029461999999999877,0.029461999999999877,0.0,2.8371239305297182
2026-05-12 23:48:22,73,4,1.002,1.002,299.827586,299.827586,1.035786,2026-05-12 23:28:07,1.002,1.002,299.827586,1658.448276,0.973845,1358.6206900000002,0.0,1358.6206900000002,0.0,-0.061941000000000135,0.061941000000000135,453.1339839652581,5.980096268939642
2026-05-12 23:48:22,73,5,0.993,0.993,412.655172,412.655172,1.037786,2026-05-12 23:28:07,0.993,0.993,412.655172,1578.275862,0.982902,1165.62069,0.0,1165.62069,0.0,-0.054884000000000044,0.054884000000000044,282.46845459998633,5.28856623110298
2026-05-12 23:48:28,74,1,0.976,0.976,474.137931,474.137931,1.043264,2026-05-12 23:28:11,0.976,0.976,474.137931,474.137931,1.013926,0.0,0.0,0.0,0.0,-0.029337999999999864,0.029337999999999864,0.0,2.8121357558468905
2026-05-12 23:48:28,74,2,1.033,1.033,122.172414,122.172414,1.043916,2026-05-12 23:28:11,1.033,1.033,122.172414,122.172414,1.012525,0.0,0.0,0.0,0.0,-0.03139100000000017,0.03139100000000017,0.0,3.007042709368353
2026-05-12 23:48:28,74,3,1.038,1.038,188.275862,188.275862,1.038269,2026-05-12 23:28:11,1.038,1.038,188.275862,188.275862,1.00142,0.0,0.0,0.0,0.0,-0.03684900000000013,0.03684900000000013,0.0,3.5490802445714285
2026-05-12 23:48:28,74,4,0.996,0.996,358.103448,358.103448,1.036421,2026-05-12 23:28:11,0.996,0.996,358.103448,358.103448,0.972037,0.0,0.0,0.0,0.0,-0.064384,0.064384,0.0,6.21214737426958
2026-05-12 23:48:28,74,5,0.987,0.987,101.931034,101.931034,1.038156,2026-05-12 23:28:11,0.987,0.987,101.931034,101.931034,0.97248,0.0,0.0,0.0,0.0,-0.06567600000000007,0.06567600000000007,0.0,6.326216863047354
2026-05-12 23:48:32,75,1,1.035,1.035,162.448276,162.448276,1.042287,2026-05-12 23:28:15,1.035,1.035,162.448276,1593.655172,1.008249,1431.206896,0.0,1431.206896,0.0,-0.03403800000000001,0.03403800000000001,881.0231308270509,3.2657032052921102
2026-05-12 23:48:32,75,2,0.971,0.971,452.448276,452.448276,1.045656,2026-05-12 23:28:15,0.971,0.971,452.448276,1525.62069,1.022771,1073.172414,0.0,1073.172414,0.0,-0.022884999999999822,0.022884999999999822,237.19228662241093,2.1885782683897994
2026-05-12 23:48:32,75,3,0.984,0.984,483.448276,483.448276,1.039691,2026-05-12 23:28:15,0.984,0.984,483.448276,1618.206897,1.009969,1134.758621,0.0,1134.758621,0.0,-0.029722000000000026,0.029722000000000026,234.72182547462052,2.858733986483742
2026-05-12 23:48:32,75,4,1.02,1.02,205.586207,205.586207,1.037468,2026-05-12 23:28:15,1.02,1.02,205.586207,1568.931034,0.967802,1363.344827,0.0,1363.344827,0.0,-0.069666,0.069666,663.1499458368336,6.715002287574168
2026-05-12 23:48:32,75,5,0.951,0.951,531.62069,531.62069,1.039377,2026-05-12 23:28:15,0.951,0.951,531.62069,1547.931034,0.975629,1016.310344,0.0,1016.310344,0.0,-0.06374800000000003,0.06374800000000003,191.17208212650252,6.133289454997284
2026-05-12 23:48:36,76,1,0.958,0.958,422.689655,422.689655,1.04364,2026-05-12 23:28:19,0.958,0.958,422.689655,1522.482759,1.008249,1099.7931039999999,0.0,1099.7931039999999,0.0,-0.03539099999999995,0.03539099999999995,260.189263775123,3.3911118744096465
2026-05-12 23:48:36,76,2,0.998,0.998,422.413793,422.413793,1.044724,2026-05-12 23:28:19,0.998,0.998,422.413793,1575.068966,1.022771,1152.655173,0.0,1152.655173,0.0,-0.02195299999999989,0.02195299999999989,272.8734689473706,2.1013205381504285
2026-05-12 23:48:36,76,3,1.018,1.018,365.551724,365.551724,1.038993,2026-05-12 23:28:19,1.018,1.018,365.551724,1543.689655,1.009969,1178.137931,0.0,1178.137931,0.0,-0.02902400000000016,0.02902400000000016,322.29034919750416,2.7934740630654313
2026-05-12 23:48:36,76,4,0.999,0.999,437.655172,437.655172,1.037488,2026-05-12 23:28:19,0.999,0.999,437.655172,1595.241379,0.967802,1157.586207,0.0,1157.586207,0.0,-0.06968599999999991,0.06968599999999991,264.49732081654156,6.716800573388021
2026-05-12 23:48:36,76,5,0.959,0.959,193.517241,193.517241,1.039009,2026-05-12 23:28:19,0.959,0.959,193.517241,1671.448276,0.975629,1477.931035,0.0,1477.931035,0.0,-0.0633800000000001,0.0633800000000001,763.7205965347521,6.100043400875224
2026-05-12 23:48:40,77,1,0.958,0.958,422.689655,422.689655,1.042811,2026-05-12 23:28:23,1.018,1.018,218.724138,218.724138,1.021357,0.0,0.0,0.0,0.0,-0.021453999999999862,0.021453999999999862,0.0,2.0573239042766738
2026-05-12 23:48:40,77,2,0.998,0.998,422.413793,422.413793,1.044354,2026-05-12 23:28:23,1.008,1.008,294.068966,294.068966,0.979235,0.0,0.0,0.0,0.0,-0.06511900000000004,0.06511900000000004,0.0,6.235337820092292
2026-05-12 23:48:40,77,3,1.018,1.018,365.551724,365.551724,1.039078,2026-05-12 23:28:23,1.002,1.002,274.586207,274.586207,0.985099,0.0,0.0,0.0,0.0,-0.053979,0.053979,0.0,5.194893929815765
2026-05-12 23:48:40,77,4,0.999,0.999,437.655172,437.655172,1.037597,2026-05-12 23:28:23,0.999,0.999,437.655172,1595.241379,0.971744,1157.586207,0.0,1157.586207,0.0,-0.06585300000000005,0.06585300000000005,264.49732081654156,6.346683725621142
2026-05-12 23:48:40,77,5,0.959,0.959,193.517241,193.517241,1.039346,2026-05-12 23:28:23,0.959,0.959,193.517241,1671.448276,0.972975,1477.931035,0.0,1477.931035,0.0,-0.06637100000000007,0.06637100000000007,763.7205965347521,6.385842629513332
2026-05-12 23:48:44,78,1,1.018,1.018,218.724138,218.724138,1.042269,2026-05-12 23:28:27,1.018,1.018,218.724138,218.724138,1.014071,0.0,0.0,0.0,0.0,-0.028197999999999945,0.028197999999999945,0.0,2.705443601694525
2026-05-12 23:48:44,78,2,1.008,1.008,294.068966,294.068966,1.044106,2026-05-12 23:28:27,1.008,1.008,294.068966,294.068966,1.012878,0.0,0.0,0.0,0.0,-0.031228000000000034,0.031228000000000034,0.0,2.99088406446196
2026-05-12 23:48:44,78,3,1.002,1.002,274.586207,274.586207,1.039124,2026-05-12 23:28:27,1.002,1.002,274.586207,274.586207,0.98979,0.0,0.0,0.0,0.0,-0.04933399999999999,0.04933399999999999,0.0,4.747652826084612
2026-05-12 23:48:44,78,4,1.024,1.024,228.137931,228.137931,1.037656,2026-05-12 23:28:27,1.024,1.024,228.137931,228.137931,0.92383,0.0,0.0,0.0,0.0,-0.11382599999999987,0.11382599999999987,0.0,10.969531317730015
2026-05-12 23:48:44,78,5,1.02,1.02,203.241379,203.241379,1.039553,2026-05-12 23:28:27,1.02,1.02,203.241379,203.241379,0.935138,0.0,0.0,0.0,0.0,-0.10441499999999992,0.10441499999999992,0.0,10.044220919910549
2026-05-12 23:48:48,79,1,0.975,0.975,144.793103,144.793103,1.043346,2026-05-12 23:28:31,1.018,1.018,218.724138,1691.241379,1.035092,1472.517241,0.0,1472.517241,0.0,-0.008254000000000206,0.008254000000000206,673.2303291864827,0.7911086055909659
2026-05-12 23:48:48,79,2,0.969,0.969,145.172414,145.172414,1.044854,2026-05-12 23:28:31,1.008,1.008,294.068966,1515.931034,1.010624,1221.862068,0.0,1221.862068,0.0,-0.03422999999999998,0.03422999999999998,415.5018737492283,3.276055790305576
2026-05-12 23:48:48,79,3,1.002,1.002,422.206897,422.206897,1.039706,2026-05-12 23:28:31,1.002,1.002,274.586207,274.586207,1.014509,0.0,0.0,0.0,0.0,-0.025196999999999914,0.025196999999999914,0.0,2.42347355654052
2026-05-12 23:48:48,79,4,0.968,0.968,189.310345,189.310345,1.038389,2026-05-12 23:28:31,1.024,1.024,228.137931,1591.137931,1.00393,1363.0,0.0,1363.0,0.0,-0.03445900000000002,0.03445900000000002,597.4455839285857,3.3185058746592033
2026-05-12 23:48:48,79,5,0.998,0.998,407.793103,407.793103,1.040193,2026-05-12 23:28:31,1.02,1.02,203.241379,1591.689655,1.004521,1388.4482759999999,0.0,1388.4482759999999,0.0,-0.035671999999999926,0.035671999999999926,683.1523560802431,3.4293635859601332
2026-05-12 23:48:52,80,1,1.047,1.047,304.586207,304.586207,1.044636,2026-05-12 23:28:35,0.975,0.975,144.793103,1696.034483,1.022529,1551.24138,0.0,1551.24138,0.0,-0.022106999999999877,0.022106999999999877,1071.3503178991177,2.116239530213154
2026-05-12 23:48:52,80,2,0.978,0.978,135.275862,135.275862,1.045769,2026-05-12 23:28:35,0.969,0.969,145.172414,145.172414,1.02082,0.0,0.0,0.0,0.0,-0.024948999999999888,0.024948999999999888,0.0,2.3857085050467934
2026-05-12 23:48:52,80,3,0.969,0.969,194.172414,194.172414,1.039443,2026-05-12 23:28:35,1.002,1.002,422.206897,1501.689655,1.009656,1079.4827579999999,0.0,1079.4827579999999,0.0,-0.029786999999999786,0.029786999999999786,255.67624856759204,2.8656693990284308
2026-05-12 23:48:52,80,4,0.967,0.967,97.413793,97.413793,1.038086,2026-05-12 23:28:35,0.968,0.968,189.310345,1603.586207,0.967087,1414.275862,0.0,1414.275862,0.0,-0.07099900000000003,0.07099900000000003,747.0673906010397,6.839414068931272
2026-05-12 23:48:52,80,5,1.002,1.002,208.137931,208.137931,1.039634,2026-05-12 23:28:35,0.998,0.998,407.793103,407.793103,0.976609,0.0,0.0,0.0,0.0,-0.063025,0.063025,0.0,6.062229586506184
2026-05-12 23:48:56,81,1,1.047,1.047,316.724138,316.724138,1.044259,2026-05-12 23:28:39,1.047,1.047,304.586207,1652.172414,1.017728,1347.5862069999998,0.0,1347.5862069999998,0.0,-0.026531000000000082,0.026531000000000082,442.43178830999454,2.540653226315842
2026-05-12 23:48:56,81,2,1.018,1.018,140.896552,140.896552,1.046903,2026-05-12 23:28:39,0.978,0.978,135.275862,135.275862,1.025322,0.0,0.0,0.0,0.0,-0.02158099999999985,0.02158099999999985,0.0,2.0614135196274836
2026-05-12 23:48:56,81,3,1.036,1.036,293.413793,293.413793,1.040491,2026-05-12 23:28:39,0.969,0.969,194.172414,1649.275862,1.011798,1455.1034479999998,0.0,1455.1034479999998,0.0,-0.02869300000000008,0.02869300000000008,749.3873153918387,2.7576403805918237
2026-05-12 23:48:56,81,4,1.037,1.037,328.62069,328.62069,1.03923,2026-05-12 23:28:39,0.967,0.967,97.413793,1666.068966,0.987248,1568.655173,0.0,1568.655173,0.0,-0.051982000000000084,0.051982000000000084,1610.300870737054,5.001972609526318
2026-05-12 23:48:56,81,5,0.996,0.996,282.896552,282.896552,1.04068,2026-05-12 23:28:39,1.002,1.002,208.137931,1512.517241,0.988358,1304.37931,0.0,1304.37931,0.0,-0.05232200000000009,0.05232200000000009,626.6898577622073,5.0276742081834325
2026-05-12 23:49:00,82,1,1.047,1.047,316.724138,316.724138,1.043841,2026-05-12 23:28:43,1.047,1.047,316.724138,316.724138,0.993722,0.0,0.0,0.0,0.0,-0.050119000000000025,0.050119000000000025,0.0,4.8014017414516195
2026-05-12 23:49:00,82,2,1.018,1.018,140.896552,140.896552,1.0472,2026-05-12 23:28:43,1.018,1.018,140.896552,140.896552,1.007626,0.0,0.0,0.0,0.0,-0.039574,0.039574,0.0,3.7790297901269767
2026-05-12 23:49:00,82,3,1.036,1.036,293.413793,293.413793,1.040362,2026-05-12 23:28:43,1.036,1.036,293.413793,293.413793,0.97018,0.0,0.0,0.0,0.0,-0.07018199999999997,0.07018199999999997,0.0,6.745921124814319
2026-05-12 23:49:00,82,4,1.037,1.037,328.62069,328.62069,1.038479,2026-05-12 23:28:43,1.037,1.037,328.62069,328.62069,0.88759,0.0,0.0,0.0,0.0,-0.15088899999999994,0.15088899999999994,0.0,14.529807521837405
2026-05-12 23:49:00,82,5,0.996,0.996,282.896552,282.896552,1.04005,2026-05-12 23:28:43,0.996,0.996,282.896552,282.896552,0.900162,0.0,0.0,0.0,0.0,-0.1398879999999999,0.1398879999999999,0.0,13.450122577327885
2026-05-12 23:49:04,83,1,0.968,0.968,114.310345,114.310345,1.043568,2026-05-12 23:28:47,0.968,0.968,114.310345,1505.0,1.025334,1390.689655,0.0,1390.689655,0.0,-0.018234000000000083,0.018234000000000083,1216.591239256681,1.747274732698524
2026-05-12 23:49:04,83,2,1.044,1.044,285.827586,285.827586,1.047391,2026-05-12 23:28:47,1.044,1.044,285.827586,285.827586,1.016041,0.0,0.0,0.0,0.0,-0.03134999999999999,0.03134999999999999,0.0,2.993151551814792
2026-05-12 23:49:04,83,3,1.032,1.032,256.275862,256.275862,1.040273,2026-05-12 23:28:47,1.032,1.032,256.275862,1604.758621,1.013219,1348.482759,0.0,1348.482759,0.0,-0.02705399999999991,0.02705399999999991,526.1840671276951,2.6006634771827466
2026-05-12 23:49:04,83,4,0.957,0.957,381.517241,381.517241,1.037985,2026-05-12 23:28:47,0.957,0.957,381.517241,1669.793103,1.000985,1288.275862,0.0,1288.275862,0.0,-0.03699999999999992,0.03699999999999992,337.67172755982546,3.5645987142737066
2026-05-12 23:49:04,83,5,0.955,0.955,160.965517,160.965517,1.039635,2026-05-12 23:28:47,0.955,0.955,160.965517,1611.517241,1.001996,1450.551724,0.0,1450.551724,0.0,-0.03763899999999998,0.03763899999999998,901.1568080065445,3.620405234894547
2026-05-12 23:49:09,84,1,1.006,1.006,220.482759,220.482759,1.044965,2026-05-12 23:28:52,0.968,0.968,114.310345,114.310345,1.002482,0.0,0.0,0.0,0.0,-0.042482999999999826,0.042482999999999826,0.0,4.06549501268893
2026-05-12 23:49:09,84,2,1.049,1.049,133.62069,133.62069,1.046808,2026-05-12 23:28:52,1.044,1.044,285.827586,1560.517241,1.017628,1274.6896550000001,0.0,1274.6896550000001,0.0,-0.029179999999999984,0.029179999999999984,445.9645300087847,2.787521682307048
2026-05-12 23:49:09,84,3,1.026,1.026,345.931034,345.931034,1.040006,2026-05-12 23:28:52,1.032,1.032,256.275862,1660.034483,0.986988,1403.758621,0.0,1403.758621,0.0,-0.05301800000000001,0.05301800000000001,547.7529583033732,5.097855199779756
2026-05-12 23:49:09,84,4,1.029,1.029,182.137931,182.137931,1.037638,2026-05-12 23:28:52,0.957,0.957,381.517241,1665.310345,0.924232,1283.793104,0.0,1283.793104,0.0,-0.113406,0.113406,336.4967458010718,10.92924506337543
2026-05-12 23:49:09,84,5,1.002,1.002,285.827586,285.827586,1.039486,2026-05-12 23:28:52,0.955,0.955,160.965517,1599.448276,0.934656,1438.482759,0.0,1438.482759,0.0,-0.10482999999999987,0.10482999999999987,893.6589506082912,10.084791897067584
2026-05-12 23:49:13,85,1,0.994,0.994,469.551724,469.551724,1.045124,2026-05-12 23:28:56,1.006,1.006,220.482759,220.482759,1.030574,0.0,0.0,0.0,0.0,-0.01454999999999984,0.01454999999999984,0.0,1.3921792998800189
2026-05-12 23:49:13,85,2,1.049,1.049,212.137931,212.137931,1.047172,2026-05-12 23:28:56,1.049,1.049,133.62069,133.62069,0.981432,0.0,0.0,0.0,0.0,-0.06574000000000002,0.06574000000000002,0.0,6.277860746584268
2026-05-12 23:49:13,85,3,1.012,1.012,352.275862,352.275862,1.040002,2026-05-12 23:28:56,1.026,1.026,345.931034,345.931034,0.979069,0.0,0.0,0.0,0.0,-0.060933000000000126,0.060933000000000126,0.0,5.858931034883664
2026-05-12 23:49:13,85,4,1.024,1.024,493.517241,493.517241,1.038015,2026-05-12 23:28:56,1.029,1.029,182.137931,182.137931,0.962276,0.0,0.0,0.0,0.0,-0.07573899999999989,0.07573899999999989,0.0,7.2965226829125465
2026-05-12 23:49:13,85,5,0.97,0.97,186.448276,186.448276,1.039692,2026-05-12 23:28:56,1.002,1.002,285.827586,285.827586,0.963459,0.0,0.0,0.0,0.0,-0.0762330000000001,0.0762330000000001,0.0,7.332267626054391
2026-05-12 23:49:17,86,1,1.016,1.016,154.758621,154.758621,1.043388,2026-05-12 23:29:00,0.994,0.994,469.551724,1554.689655,1.034114,1085.137931,0.0,1085.137931,0.0,-0.009274000000000004,0.009274000000000004,231.10082941341554,0.8888352167277802
2026-05-12 23:49:17,86,2,0.967,0.967,125.206897,125.206897,1.046921,2026-05-12 23:29:00,1.049,1.049,212.137931,1657.758621,1.031008,1445.62069,0.0,1445.62069,0.0,-0.015913000000000066,0.015913000000000066,681.453183016793,1.5199809713245083
2026-05-12 23:49:17,86,3,0.95,0.95,301.448276,301.448276,1.039935,2026-05-12 23:29:00,1.012,1.012,352.275862,1587.137931,1.017343,1234.862069,0.0,1234.862069,0.0,-0.022591999999999945,0.022591999999999945,350.538370265805,2.172443467935545
2026-05-12 23:49:17,86,4,1.008,1.008,214.310345,214.310345,1.037536,2026-05-12 23:29:00,1.024,1.024,493.517241,1650.068966,0.990871,1156.551725,0.0,1156.551725,0.0,-0.04666500000000007,0.04666500000000007,234.34879809123265,4.497675257053568
2026-05-12 23:49:17,86,5,0.973,0.973,410.413793,410.413793,1.039476,2026-05-12 23:29:00,0.97,0.97,186.448276,1615.241379,0.998225,1428.793103,0.0,1428.793103,0.0,-0.04125100000000004,0.04125100000000004,766.3214302591813,3.968441788008151
2026-05-12 23:49:21,87,1,1.02,1.02,282.275862,282.275862,1.044547,2026-05-12 23:29:04,1.016,1.016,154.758621,154.758621,1.024427,0.0,0.0,0.0,0.0,-0.020119999999999916,0.020119999999999916,0.0,1.9261938410371173
2026-05-12 23:49:21,87,2,1.018,1.018,485.827586,485.827586,1.047306,2026-05-12 23:29:04,0.967,0.967,125.206897,1566.551724,1.015944,1441.344827,0.0,1441.344827,0.0,-0.03136200000000011,0.03136200000000011,1151.1704626689177,2.9945402747673273
2026-05-12 23:49:21,87,3,1.028,1.028,353.172414,353.172414,1.039851,2026-05-12 23:29:04,0.95,0.95,301.448276,1680.068966,0.999734,1378.62069,0.0,1378.62069,0.0,-0.04011700000000007,0.04011700000000007,457.332416598951,3.8579565689142474
2026-05-12 23:49:21,87,4,1.016,1.016,491.310345,491.310345,1.037276,2026-05-12 23:29:04,1.008,1.008,214.310345,1605.0,0.977203,1390.689655,0.0,1390.689655,0.0,-0.06007300000000004,0.06007300000000004,648.9139143100444,5.791419057424045
